location,subject,time,value
Korea,Culture & Religion,2009,0.828706937
Korea,Defence,2009,2.555893208
Korea,Defence,2009,2.555893208
Korea,Economic Aaffairs,2009,6.650031356
Korea,Economic Aaffairs,2009,6.650031356
Korea,Education,2009,4.897217624
Korea,Education,2009,4.897217624
Korea,Environment,2009,1.027462864
Korea,Environment,2009,1.027462864
Korea,Health,2009,3.615861216
Korea,Health,2009,3.615861216
Korea,Housing InFrancestructure,2009,1.51904716
Korea,Housing InFrancestructure,2009,1.51904716
Korea,Public Security,2009,1.12799817
Korea,Public Security,2009,1.12799817
Korea,Public Services,2009,4.636861214
Korea,Public Services,2009,4.636861214
Korea,Social protection,2009,5.420975209
Korea,Social protection,2009,5.420975209
Korea,Culture & Religion,2010,0.735544958
Korea,Culture & Religion,2010,0.735544958
Korea,Defence,2010,2.332287826
Korea,Defence,2010,2.332287826
Korea,Economic Aaffairs,2010,5.357810368
Korea,Economic Aaffairs,2010,5.357810368
Korea,Education,2010,4.442378834
Korea,Education,2010,4.442378834
Korea,Environment,2010,0.869749175
Korea,Environment,2010,0.869749175
Korea,Health,2010,3.760266056
Korea,Health,2010,3.760266056
Korea,Housing InFrancestructure,2010,1.159244682
Korea,Housing InFrancestructure,2010,1.159244682
Korea,Public Security,2010,1.059774785
Korea,Public Security,2010,1.059774785
Korea,Public Services,2010,4.608156955
Korea,Public Services,2010,4.608156955
Korea,Social protection,2010,5.274497902
Korea,Social protection,2010,5.274497902
Korea,Culture & Religion,2011,0.735951201
Korea,Culture & Religion,2011,0.735951201
Korea,Defence,2011,2.438749571
Korea,Defence,2011,2.438749571
Korea,Economic Aaffairs,2011,5.627957837
Korea,Economic Aaffairs,2011,5.627957837
Korea,Education,2011,4.517410866
Korea,Education,2011,4.517410866
Korea,Environment,2011,0.856770198
Korea,Environment,2011,0.856770198
Korea,Health,2011,3.767434554
Korea,Health,2011,3.767434554
Korea,Housing InFrancestructure,2011,1.081020798
Korea,Housing InFrancestructure,2011,1.081020798
Korea,Public Security,2011,1.056642446
Korea,Public Security,2011,1.056642446
Korea,Public Services,2011,4.670283149
Korea,Public Services,2011,4.670283149
Korea,Social protection,2011,5.632162491
Korea,Social protection,2011,5.632162491
Korea,Culture & Religion,2012,0.755885968
Korea,Culture & Religion,2012,0.755885968
Korea,Defence,2012,2.410910711
Korea,Defence,2012,2.410910711
Korea,Economic Aaffairs,2012,5.50921269
Korea,Economic Aaffairs,2012,5.50921269
Korea,Education,2012,4.595130627
Korea,Education,2012,4.595130627
Korea,Environment,2012,0.818568619
Korea,Environment,2012,0.818568619
Korea,Health,2012,3.785609919
Korea,Health,2012,3.785609919
Korea,Housing InFrancestructure,2012,1.039252936
Korea,Housing InFrancestructure,2012,1.039252936
Korea,Public Security,2012,1.115372047
Korea,Public Security,2012,1.115372047
Korea,Public Services,2012,4.705004071
Korea,Public Services,2012,4.705004071
Korea,Social protection,2012,6.06758616
Korea,Social protection,2012,6.06758616
Korea,Culture & Religion,2013,0.784538256
Korea,Culture & Religion,2013,0.784538256
Korea,Defence,2013,2.455372536
Korea,Defence,2013,2.455372536
Korea,Economic Aaffairs,2013,4.761726447
Korea,Economic Aaffairs,2013,4.761726447
Korea,Education,2013,4.644410509
Korea,Education,2013,4.644410509
Korea,Environment,2013,0.842373341
Korea,Environment,2013,0.842373341
Korea,Health,2013,3.798772284
Korea,Health,2013,3.798772284
Korea,Housing InFrancestructure,2013,0.97938519
Korea,Housing InFrancestructure,2013,0.97938519
Korea,Public Security,2013,1.136919166
Korea,Public Security,2013,1.136919166
Korea,Public Services,2013,4.522956831
Korea,Public Services,2013,4.522956831
Korea,Social protection,2013,6.203858946
Korea,Social protection,2013,6.203858946
Korea,Culture & Religion,2014,0.747314865
Korea,Culture & Religion,2014,0.747314865
Korea,Defence,2014,2.424947162
Korea,Defence,2014,2.424947162
Korea,Economic Aaffairs,2014,4.595794473
Korea,Economic Aaffairs,2014,4.595794473
Korea,Education,2014,4.728813959
Korea,Education,2014,4.728813959
Korea,Environment,2014,0.88507545
Korea,Environment,2014,0.88507545
Korea,Health,2014,3.941286133
Korea,Health,2014,3.941286133
Korea,Housing InFrancestructure,2014,0.929332102
Korea,Housing InFrancestructure,2014,0.929332102
Korea,Public Security,2014,1.144114745
Korea,Public Security,2014,1.144114745
Korea,Public Services,2014,4.474611737
Korea,Public Services,2014,4.474611737
Korea,Social protection,2014,6.549754119
Korea,Social protection,2014,6.549754119
Korea,Culture & Religion,2015,0.778880646
Korea,Culture & Religion,2015,0.778880646
Korea,Defence,2015,2.400712319
Korea,Defence,2015,2.400712319
Korea,Economic Aaffairs,2015,4.549286607
Korea,Economic Aaffairs,2015,4.549286607
Korea,Education,2015,4.705581427
Korea,Education,2015,4.705581427
Korea,Environment,2015,0.866756525
Korea,Environment,2015,0.866756525
Korea,Health,2015,4.000481538
Korea,Health,2015,4.000481538
Korea,Housing InFrancestructure,2015,0.969819189
Korea,Housing InFrancestructure,2015,0.969819189
Korea,Public Security,2015,1.162138898
Korea,Public Security,2015,1.162138898
Korea,Public Services,2015,4.262933074
Korea,Public Services,2015,4.262933074
Korea,Social protection,2015,6.701606325
Korea,Social protection,2015,6.701606325
Korea,Culture & Religion,2016,0.839187224
Korea,Culture & Religion,2016,0.839187224
Korea,Defence,2016,2.336906981
Korea,Defence,2016,2.336906981
Korea,Economic Aaffairs,2016,4.449868323
Korea,Economic Aaffairs,2016,4.449868323
Korea,Education,2016,4.579993929
Korea,Education,2016,4.579993929
Korea,Environment,2016,0.869943559
Korea,Environment,2016,0.869943559
Korea,Health,2016,4.224986322
Korea,Health,2016,4.224986322
Korea,Housing InFrancestructure,2016,0.953940407
Korea,Housing InFrancestructure,2016,0.953940407
Korea,Public Security,2016,1.212175281
Korea,Public Security,2016,1.212175281
Korea,Public Services,2016,4.09365436
Korea,Public Services,2016,4.09365436
Korea,Social protection,2016,6.735332836
Korea,Social protection,2016,6.735332836
Korea,Culture & Religion,2017,0.862184209
Korea,Culture & Religion,2017,0.862184209
Korea,Defence,2017,2.236260841
Korea,Defence,2017,2.236260841
Korea,Economic Aaffairs,2017,4.473055538
Korea,Economic Aaffairs,2017,4.473055538
Korea,Education,2017,4.579701609
Korea,Education,2017,4.579701609
Korea,Environment,2017,0.889628807
Korea,Environment,2017,0.889628807
Korea,Health,2017,4.316036263
Korea,Health,2017,4.316036263
Korea,Housing InFrancestructure,2017,0.989525402
Korea,Housing InFrancestructure,2017,0.989525402
Korea,Public Security,2017,1.195572344
Korea,Public Security,2017,1.195572344
Korea,Public Services,2017,3.990427185
Korea,Public Services,2017,3.990427185
Korea,Social protection,2017,6.73833531
Korea,Social protection,2017,6.73833531
Korea,Culture & Religion,2018,0.954860956
Korea,Culture & Religion,2018,0.954860956
Korea,Defence,2018,2.434926782
Korea,Defence,2018,2.434926782
Korea,Economic Aaffairs,2018,4.38175241
Korea,Economic Aaffairs,2018,4.38175241
Korea,Education,2018,4.78146422
Korea,Education,2018,4.78146422
Korea,Environment,2018,0.79766932
Korea,Environment,2018,0.79766932
Korea,Health,2018,4.689555738
Korea,Health,2018,4.689555738
Korea,Housing InFrancestructure,2018,0.984046614
Korea,Housing InFrancestructure,2018,0.984046614
Korea,Public Security,2018,1.18094971
Korea,Public Security,2018,1.18094971
Korea,Public Services,2018,4.034379862
Korea,Public Services,2018,4.034379862
Korea,Social protection,2018,6.907639404
Korea,Social protection,2018,6.907639404
Korea,Culture & Religion,2019,1.031131182
Korea,Culture & Religion,2019,1.031131182
Korea,Defence,2019,2.557461605
Korea,Defence,2019,2.557461605
Korea,Economic Aaffairs,2019,4.88671306
Korea,Economic Aaffairs,2019,4.88671306
Korea,Education,2019,5.12880735
Korea,Education,2019,5.12880735
Korea,Environment,2019,0.889759257
Korea,Environment,2019,0.889759257
Korea,Health,2019,5.18766945
Korea,Health,2019,5.18766945
Korea,Housing InFrancestructure,2019,1.105987062
Korea,Housing InFrancestructure,2019,1.105987062
Korea,Public Security,2019,1.279699886
Korea,Public Security,2019,1.279699886
Korea,Public Services,2019,4.180004127
Korea,Public Services,2019,4.180004127
Korea,Social protection,2019,7.623904643
Korea,Social protection,2019,7.623904643
Korea,Culture & Religion,2020,1.060695733
Korea,Culture & Religion,2020,1.060695733
Korea,Defence,2020,2.795309302
Korea,Defence,2020,2.795309302
Korea,Economic Aaffairs,2020,5.791156939
Korea,Economic Aaffairs,2020,5.791156939
Korea,Education,2020,5.197080351
Korea,Education,2020,5.197080351
Korea,Environment,2020,1.112640207
Korea,Environment,2020,1.112640207
Korea,Health,2020,5.596049561
Korea,Health,2020,5.596049561
Korea,Housing InFrancestructure,2020,1.202663209
Korea,Housing InFrancestructure,2020,1.202663209
Korea,Public Security,2020,1.361382147
Korea,Public Security,2020,1.361382147
Korea,Public Services,2020,4.728224929
Korea,Public Services,2020,4.728224929
Korea,Social protection,2020,9.286915382
Korea,Social protection,2020,9.286915382
Korea,Culture & Religion,2021,1.066023267
Korea,Culture & Religion,2021,1.066023267
Korea,Defence,2021,2.680138458
Korea,Defence,2021,2.680138458
Korea,Economic Aaffairs,2021,5.818435116
Korea,Economic Aaffairs,2021,5.818435116
Korea,Education,2021,5.401907558
Korea,Education,2021,5.401907558
Korea,Environment,2021,1.142049665
Korea,Environment,2021,1.142049665
Korea,Health,2021,5.730472356
Korea,Health,2021,5.730472356
Korea,Housing InFrancestructure,2021,1.219080775
Korea,Housing InFrancestructure,2021,1.219080775
Korea,Public Security,2021,1.376998397
Korea,Public Security,2021,1.376998397
Korea,Public Services,2021,4.302699959
Korea,Public Services,2021,4.302699959
Korea,Social protection,2021,9.009000824
Korea,Social protection,2021,9.009000824
Poland,Culture & Religion,1995,0.594968991
Poland,Defence,1995,2.37465948
Poland,Economic Aaffairs,1995,3.412160204
Poland,Education,1995,5.920999247
Poland,Environment,1995,0.573523445
Poland,Health,1995,1.973859619
Poland,Housing InFrancestructure,1995,1.772445372
Poland,Public Security,1995,2.026604069
Poland,Public Services,1995,10.19474874
Poland,Social protection,1995,19.01089666
Poland,Culture & Religion,1996,0.709891479
Poland,Defence,1996,2.365147246
Poland,Economic Aaffairs,1996,6.44204521
Poland,Education,1996,6.145678252
Poland,Environment,1996,0.905539978
Poland,Health,1996,2.720092985
Poland,Housing InFrancestructure,1996,1.852293487
Poland,Public Security,1996,2.397793918
Poland,Public Services,1996,9.032709188
Poland,Social protection,1996,18.55234003
Poland,Culture & Religion,1997,0.810399134
Poland,Defence,1997,2.270457077
Poland,Economic Aaffairs,1997,3.865039362
Poland,Education,1997,5.907398265
Poland,Environment,1997,0.546708459
Poland,Health,1997,3.086022863
Poland,Housing InFrancestructure,1997,1.545786116
Poland,Public Security,1997,2.564573598
Poland,Public Services,1997,8.150491215
Poland,Social protection,1997,18.28574272
Poland,Culture & Religion,1998,0.770050552
Poland,Defence,1998,2.204403536
Poland,Economic Aaffairs,1998,4.078879531
Poland,Education,1998,5.454758089
Poland,Environment,1998,0.535823411
Poland,Health,1998,3.308993696
Poland,Housing InFrancestructure,1998,1.408327747
Poland,Public Security,1998,2.618336592
Poland,Public Services,1998,7.307162047
Poland,Social protection,1998,17.4123666
Poland,Culture & Religion,1999,0.951477325
Poland,Defence,1999,1.406312544
Poland,Economic Aaffairs,1999,3.428461299
Poland,Education,1999,5.703378649
Poland,Environment,1999,0.58648244
Poland,Health,1999,3.786933124
Poland,Housing InFrancestructure,1999,1.488888559
Poland,Public Security,1999,1.697774747
Poland,Public Services,1999,6.110032171
Poland,Social protection,1999,18.18703393
Poland,Culture & Religion,2000,0.81311132
Poland,Defence,2000,1.380392073
Poland,Economic Aaffairs,2000,3.96789239
Poland,Education,2000,5.649026097
Poland,Environment,2000,0.538422382
Poland,Health,2000,3.85820386
Poland,Housing InFrancestructure,2000,1.368768563
Poland,Public Security,2000,1.770648098
Poland,Public Services,2000,6.018707172
Poland,Social protection,2000,17.67655378
Poland,Culture & Religion,2001,0.899113042
Poland,Defence,2001,1.64135792
Poland,Economic Aaffairs,2001,3.415657132
Poland,Education,2001,6.017672619
Poland,Environment,2001,0.609431538
Poland,Health,2001,4.257448039
Poland,Housing InFrancestructure,2001,1.186491425
Poland,Public Security,2001,1.988233608
Poland,Public Services,2001,6.270760081
Poland,Social protection,2001,18.55650581
Poland,Culture & Religion,2002,1.080134053
Poland,Defence,2002,1.642916768
Poland,Economic Aaffairs,2002,3.450568446
Poland,Education,2002,6.14173112
Poland,Environment,2002,0.62643589
Poland,Health,2002,4.423710992
Poland,Housing InFrancestructure,2002,1.322804089
Poland,Public Security,2002,1.978788841
Poland,Public Services,2002,6.035478335
Poland,Social protection,2002,18.50645273
Poland,Culture & Religion,2003,0.962283038
Poland,Defence,2003,1.641736076
Poland,Economic Aaffairs,2003,3.491699246
Poland,Education,2003,6.095128147
Poland,Environment,2003,0.614175496
Poland,Health,2003,4.328384989
Poland,Housing InFrancestructure,2003,1.236850058
Poland,Public Security,2003,2.198070712
Poland,Public Services,2003,6.165717604
Poland,Social protection,2003,18.88173551
Poland,Culture & Religion,2004,0.976657153
Poland,Defence,2004,1.591377476
Poland,Economic Aaffairs,2004,3.517009595
Poland,Education,2004,5.649502567
Poland,Environment,2004,0.559323796
Poland,Health,2004,4.220274336
Poland,Housing InFrancestructure,2004,1.085746192
Poland,Public Security,2004,2.031634642
Poland,Public Services,2004,6.243871177
Poland,Social protection,2004,17.58102907
Poland,Culture & Religion,2005,1.10730619
Poland,Defence,2005,1.547434202
Poland,Economic Aaffairs,2005,4.185092829
Poland,Education,2005,6.077574632
Poland,Environment,2005,0.649147426
Poland,Health,2005,4.4034002
Poland,Housing InFrancestructure,2005,1.178661928
Poland,Public Security,2005,2.156118442
Poland,Public Services,2005,5.844214713
Poland,Social protection,2005,17.08691307
Poland,Culture & Religion,2006,1.213115199
Poland,Defence,2006,1.623012611
Poland,Economic Aaffairs,2006,4.713961911
Poland,Education,2006,5.939607137
Poland,Environment,2006,0.654740699
Poland,Health,2006,4.623673711
Poland,Housing InFrancestructure,2006,0.96920699
Poland,Public Security,2006,2.220059078
Poland,Public Services,2006,5.675167449
Poland,Social protection,2006,16.8188504
Poland,Culture & Religion,2007,1.173263675
Poland,Defence,2007,1.925544923
Poland,Economic Aaffairs,2007,4.945768786
Poland,Education,2007,5.693772168
Poland,Environment,2007,0.604290666
Poland,Health,2007,4.484601367
Poland,Housing InFrancestructure,2007,0.778352651
Poland,Public Security,2007,2.265247897
Poland,Public Services,2007,5.431963406
Poland,Social protection,2007,15.59753703
Poland,Culture & Religion,2008,1.316730076
Poland,Defence,2008,1.918058201
Poland,Economic Aaffairs,2008,5.696029235
Poland,Education,2008,5.636639283
Poland,Environment,2008,0.654572949
Poland,Health,2008,4.961919645
Poland,Housing InFrancestructure,2008,0.807890035
Poland,Public Security,2008,2.351717641
Poland,Public Services,2008,5.319815086
Poland,Social protection,2008,15.50851723
Poland,Culture & Religion,2009,1.318088227
Poland,Defence,2009,1.518456296
Poland,Economic Aaffairs,2009,6.064240812
Poland,Education,2009,5.411198776
Poland,Environment,2009,0.701955139
Poland,Health,2009,5.003480257
Poland,Housing InFrancestructure,2009,0.941819573
Poland,Public Security,2009,2.386691205
Poland,Public Services,2009,5.55587544
Poland,Social protection,2009,16.11187843
Poland,Culture & Religion,2010,1.410579433
Poland,Defence,2010,1.650343566
Poland,Economic Aaffairs,2010,6.493249989
Poland,Education,2010,5.587059946
Poland,Environment,2010,0.74353304
Poland,Health,2010,5.012660628
Poland,Housing InFrancestructure,2010,0.787873126
Poland,Public Security,2010,2.431175263
Poland,Public Services,2010,5.683827302
Poland,Social protection,2010,16.44431555
Poland,Culture & Religion,2011,1.309568942
Poland,Defence,2011,1.59290338
Poland,Economic Aaffairs,2011,6.222222508
Poland,Education,2011,5.467736755
Poland,Environment,2011,0.694883825
Poland,Health,2011,4.709131646
Poland,Housing InFrancestructure,2011,0.845433404
Poland,Public Security,2011,2.305487561
Poland,Public Services,2011,5.6282629
Poland,Social protection,2011,15.63958469
Poland,Culture & Religion,2012,1.21930455
Poland,Defence,2012,1.484927195
Poland,Economic Aaffairs,2012,5.406380078
Poland,Education,2012,5.422204089
Poland,Environment,2012,0.593772458
Poland,Health,2012,4.656736149
Poland,Housing InFrancestructure,2012,0.812034681
Poland,Public Security,2012,2.275569699
Poland,Public Services,2012,5.798458399
Poland,Social protection,2012,15.76219091
Poland,Culture & Religion,2013,1.153959878
Poland,Defence,2013,1.684471016
Poland,Economic Aaffairs,2013,4.749994786
Poland,Education,2013,5.356579798
Poland,Environment,2013,0.633883516
Poland,Health,2013,4.711721671
Poland,Housing InFrancestructure,2013,0.751475653
Poland,Public Security,2013,2.269456471
Poland,Public Services,2013,5.814826584
Poland,Social protection,2013,16.28861818
Poland,Culture & Religion,2014,1.230001788
Poland,Defence,2014,1.488052115
Poland,Economic Aaffairs,2014,5.352003938
Poland,Education,2014,5.316332579
Poland,Environment,2014,0.625411631
Poland,Health,2014,4.691270834
Poland,Housing InFrancestructure,2014,0.724611773
Poland,Public Security,2014,2.260707112
Poland,Public Services,2014,5.104212632
Poland,Social protection,2014,16.11486153
Poland,Culture & Religion,2015,1.127178587
Poland,Defence,2015,1.553134857
Poland,Economic Aaffairs,2015,4.936881384
Poland,Education,2015,5.28197341
Poland,Environment,2015,0.601753934
Poland,Health,2015,4.675130152
Poland,Housing InFrancestructure,2015,0.707688364
Poland,Public Security,2015,2.217667118
Poland,Public Services,2015,4.906055755
Poland,Social protection,2015,15.72922833
Poland,Culture & Religion,2016,1.06648428
Poland,Defence,2016,1.585518062
Poland,Economic Aaffairs,2016,4.418820908
Poland,Education,2016,4.989828972
Poland,Environment,2016,0.419854252
Poland,Health,2016,4.651286285
Poland,Housing InFrancestructure,2016,0.602480567
Poland,Public Security,2016,2.190005963
Poland,Public Services,2016,4.700326192
Poland,Social protection,2016,16.70956964
Poland,Culture & Religion,2017,1.208849734
Poland,Defence,2017,1.700420719
Poland,Economic Aaffairs,2017,4.883748892
Poland,Education,2017,4.915921674
Poland,Environment,2017,0.389907877
Poland,Health,2017,4.699396912
Poland,Housing InFrancestructure,2017,0.56106131
Poland,Public Security,2017,2.139719003
Poland,Public Services,2017,4.434472769
Poland,Social protection,2017,16.48556582
Poland,Culture & Religion,2018,1.332107222
Poland,Defence,2018,1.633823747
Poland,Economic Aaffairs,2018,5.018872742
Poland,Education,2018,4.985003099
Poland,Environment,2018,0.489326153
Poland,Health,2018,4.793827527
Poland,Housing InFrancestructure,2018,0.590269202
Poland,Public Security,2018,2.102081537
Poland,Public Services,2018,4.354019692
Poland,Social protection,2018,16.14765865
Poland,Culture & Religion,2019,1.370493757
Poland,Defence,2019,1.629644762
Poland,Economic Aaffairs,2019,4.858499833
Poland,Education,2019,5.019997885
Poland,Environment,2019,0.524292416
Poland,Health,2019,4.889258516
Poland,Housing InFrancestructure,2019,0.543115292
Poland,Public Security,2019,2.094224931
Poland,Public Services,2019,4.232072474
Poland,Social protection,2019,16.71426992
Poland,Culture & Religion,2020,1.281838941
Poland,Defence,2020,1.736791132
Poland,Economic Aaffairs,2020,8.900616511
Poland,Education,2020,5.116371758
Poland,Environment,2020,0.561203625
Poland,Health,2020,5.36347272
Poland,Housing InFrancestructure,2020,0.484224476
Poland,Public Security,2020,2.333301678
Poland,Public Services,2020,4.395932363
Poland,Social protection,2020,18.07363993
Poland,Culture & Religion,2021,1.169245111
Poland,Defence,2021,1.575646201
Poland,Economic Aaffairs,2021,6.043215488
Poland,Education,2021,4.924277791
Poland,Environment,2021,0.559394931
Poland,Health,2021,5.754519246
Poland,Housing InFrancestructure,2021,0.464765352
Poland,Public Security,2021,2.168686453
Poland,Public Services,2021,4.140558932
Poland,Social protection,2021,17.28740791
Spain,Defence,1995,1.361303377
Spain,Economic Aaffairs,1995,5.759811372
Spain,Education,1995,4.29537895
Spain,Health,1995,5.242429243
Spain,Public Security,1995,1.965531017
Spain,Public Services,1995,8.033209723
Spain,Social protection,1995,14.3210418
Spain,Economic Aaffairs,1996,4.847067577
Spain,Education,1996,4.262852027
Spain,Health,1996,5.29636981
Spain,Public Security,1996,1.840340309
Spain,Public Services,1996,8.169410245
Spain,Social protection,1996,14.09905499
Spain,Economic Aaffairs,1997,4.561228499
Spain,Education,1997,4.155079843
Spain,Health,1997,5.108729981
Spain,Public Security,1997,1.831616814
Spain,Public Services,1997,7.740319065
Spain,Social protection,1997,13.73414114
Spain,Economic Aaffairs,1998,4.929378607
Spain,Education,1998,4.084044224
Spain,Health,1998,5.103841235
Spain,Public Security,1998,1.805957989
Spain,Public Services,1998,7.358366023
Spain,Social protection,1998,13.28577878
Spain,Economic Aaffairs,1999,4.797363875
Spain,Education,1999,4.150418903
Spain,Health,1999,5.120668499
Spain,Public Security,1999,1.794793889
Spain,Public Services,1999,6.649902723
Spain,Social protection,1999,12.9875798
Spain,Economic Aaffairs,2000,4.961325984
Spain,Education,2000,4.073313154
Spain,Health,2000,5.145627621
Spain,Public Security,2000,1.697303855
Spain,Public Services,2000,6.202197728
Spain,Social protection,2000,12.69535742
Spain,Economic Aaffairs,2001,4.741559473
Spain,Education,2001,3.989626145
Spain,Health,2001,5.046840696
Spain,Public Security,2001,1.831259371
Spain,Public Services,2001,6.093213484
Spain,Social protection,2001,12.46774219
Spain,Economic Aaffairs,2002,4.874244882
Spain,Education,2002,4.040413474
Spain,Health,2002,5.117723654
Spain,Public Security,2002,1.796673213
Spain,Public Services,2002,5.803333191
Spain,Social protection,2002,12.62140585
Spain,Economic Aaffairs,2003,4.668401752
Spain,Education,2003,4.023104556
Spain,Health,2003,5.1752162
Spain,Public Security,2003,1.794417313
Spain,Public Services,2003,5.589667267
Spain,Social protection,2003,12.7091264
Spain,Culture & Religion,2004,1.358796514
Spain,Economic Aaffairs,2004,5.427739322
Spain,Education,2004,4.082789082
Spain,Health,2004,5.459504303
Spain,Public Security,2004,1.789078199
Spain,Public Services,2004,5.155817122
Spain,Social protection,2004,12.77766724
Spain,Culture & Religion,2005,1.376708215
Spain,Economic Aaffairs,2005,5.054040677
Spain,Education,2005,3.960287139
Spain,Health,2005,5.658123031
Spain,Public Security,2005,1.761996728
Spain,Public Services,2005,5.110868846
Spain,Social protection,2005,12.71872645
Spain,Culture & Religion,2006,1.479344466
Spain,Economic Aaffairs,2006,5.026085276
Spain,Education,2006,3.966137457
Spain,Health,2006,5.650099669
Spain,Public Security,2006,1.790853567
Spain,Public Services,2006,5.05866074
Spain,Social protection,2006,12.68151855
Spain,Culture & Religion,2007,1.569259692
Spain,Economic Aaffairs,2007,5.360754003
Spain,Education,2007,4.027376041
Spain,Health,2007,5.697608362
Spain,Public Security,2007,1.86548326
Spain,Public Services,2007,4.963557807
Spain,Social protection,2007,12.84146832
Spain,Culture & Religion,2008,1.62779023
Spain,Economic Aaffairs,2008,5.519309336
Spain,Education,2008,4.238329183
Spain,Health,2008,6.069536863
Spain,Public Security,2008,1.95846751
Spain,Public Services,2008,5.157898627
Spain,Social protection,2008,13.80363592
Spain,Culture & Religion,2009,1.636830032
Spain,Economic Aaffairs,2009,5.805635902
Spain,Education,2009,4.645088528
Spain,Health,2009,6.82646871
Spain,Public Security,2009,2.053074702
Spain,Public Services,2009,5.697997705
Spain,Social protection,2009,16.14975082
Spain,Culture & Religion,2010,1.649841663
Spain,Economic Aaffairs,2010,5.854616676
Spain,Education,2010,4.520238014
Spain,Health,2010,6.631434993
Spain,Public Security,2010,2.159485937
Spain,Public Services,2010,5.618951645
Spain,Social protection,2010,16.74759884
Spain,Culture & Religion,2011,1.507948669
Spain,Economic Aaffairs,2011,5.674760261
Spain,Education,2011,4.429370076
Spain,Health,2011,6.515173023
Spain,Public Security,2011,2.163639833
Spain,Public Services,2011,6.255622728
Spain,Social protection,2011,16.98780649
Spain,Economic Aaffairs,2012,8.781170474
Spain,Education,2012,4.198024642
Spain,Health,2012,6.278125194
Spain,Public Security,2012,2.038494662
Spain,Public Services,2012,6.675466296
Spain,Social protection,2012,17.81634054
Spain,Economic Aaffairs,2013,5.009714141
Spain,Education,2013,4.125301148
Spain,Health,2013,6.20637087
Spain,Public Security,2013,2.044721298
Spain,Public Services,2013,7.376770516
Spain,Social protection,2013,18.15657647
Spain,Economic Aaffairs,2014,4.553034646
Spain,Education,2014,4.120828039
Spain,Health,2014,6.150155722
Spain,Public Security,2014,2.002792928
Spain,Public Services,2014,7.136202702
Spain,Social protection,2014,17.94107735
Spain,Economic Aaffairs,2015,4.522619591
Spain,Education,2015,4.117459363
Spain,Health,2015,6.167284425
Spain,Public Security,2015,2.018473377
Spain,Public Services,2015,6.513266029
Spain,Social protection,2015,17.16773708
Spain,Economic Aaffairs,2016,3.909208377
Spain,Education,2016,4.067855925
Spain,Health,2016,6.077062508
Spain,Public Security,2016,1.902693778
Spain,Public Services,2016,6.125518207
Spain,Social protection,2016,16.98192782
Spain,Economic Aaffairs,2017,3.993403826
Spain,Education,2017,3.9956404
Spain,Health,2017,5.962363612
Spain,Public Security,2017,1.828055591
Spain,Public Services,2017,5.557543622
Spain,Social protection,2017,16.6642007
Spain,Economic Aaffairs,2018,4.26636342
Spain,Education,2018,3.967740408
Spain,Health,2018,5.993808245
Spain,Public Security,2018,1.788830752
Spain,Public Services,2018,5.616023139
Spain,Social protection,2018,16.89018398
Spain,Economic Aaffairs,2019,4.193934547
Spain,Education,2019,4.01874569
Spain,Health,2019,6.09620293
Spain,Public Security,2019,1.820534992
Spain,Public Services,2019,5.440970909
Spain,Social protection,2019,17.39026409
Spain,Economic Aaffairs,2020,5.864826945
Spain,Education,2020,4.646785998
Spain,Health,2020,7.640950483
Spain,Public Security,2020,2.100696151
Spain,Public Services,2020,5.899679181
Spain,Social protection,2020,22.16459192
Spain,Economic Aaffairs,2021,6.416644168
Spain,Education,2021,4.55186576
Spain,Health,2021,7.250734277
Spain,Public Security,2021,2.014333751
Spain,Public Services,2021,5.809586923
Spain,Social protection,2021,20.3285636
Sweden,Culture & Religion,1995,2.021792841
Sweden,Defence,1995,2.323978785
Sweden,Economic Aaffairs,1995,5.462894639
Sweden,Education,1995,6.891800964
Sweden,Environment,1995,0.349753222
Sweden,Health,1995,6.010783664
Sweden,Housing InFrancestructure,1995,2.48178467
Sweden,Public Security,1995,1.363193207
Sweden,Public Services,1995,10.87502288
Sweden,Social protection,1995,25.25187844
Sweden,Culture & Religion,1996,2.044638357
Sweden,Defence,1996,2.391953933
Sweden,Economic Aaffairs,1996,4.474365095
Sweden,Education,1996,6.778761768
Sweden,Environment,1996,0.364131885
Sweden,Health,1996,6.224232456
Sweden,Housing InFrancestructure,1996,2.297649703
Sweden,Public Security,1996,1.385939929
Sweden,Public Services,1996,10.75078434
Sweden,Social protection,1996,24.25719447
Sweden,Culture & Religion,1997,2.008236338
Sweden,Defence,1997,2.263503233
Sweden,Economic Aaffairs,1997,4.108595402
Sweden,Education,1997,6.903147559
Sweden,Environment,1997,0.357793724
Sweden,Health,1997,5.988807528
Sweden,Housing InFrancestructure,1997,1.745251845
Sweden,Public Security,1997,1.287568952
Sweden,Public Services,1997,11.12218277
Sweden,Social protection,1997,22.95404268
Sweden,Culture & Religion,1998,1.979186262
Sweden,Defence,1998,2.209990687
Sweden,Economic Aaffairs,1998,4.121547398
Sweden,Education,1998,7.131666283
Sweden,Environment,1998,0.346555004
Sweden,Health,1998,5.895336766
Sweden,Housing InFrancestructure,1998,1.437127974
Sweden,Public Security,1998,1.292486199
Sweden,Public Services,1998,10.20583816
Sweden,Social protection,1998,21.79464491
Sweden,Culture & Religion,1999,1.989274425
Sweden,Defence,1999,2.257943717
Sweden,Economic Aaffairs,1999,4.173956743
Sweden,Education,1999,7.169857814
Sweden,Environment,1999,0.317377745
Sweden,Health,1999,5.95854968
